year,jvndb_id,title,description,published_date,cvss_score,cvss_severity,cve_ids,affected_products,link
2025,JVNDB-2025-021341,orionsec の Orion Ops における不適切な権限設定に関する脆弱性,orionsec の Orion Ops には、不適切な権限設定に関する脆弱性、認可に関する脆弱性が存在します。,2025-12-09 05:30:37+00:00,8.8,High,CVE-2025-13808,orionsec:Orion Ops,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021341.html
2025,JVNDB-2025-021342,jsnjfz の WebStack-Guns におけるインジェクションに関する脆弱性,jsnjfz の WebStack-Guns には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-09 05:31:31+00:00,7.2,High,CVE-2025-13811,jsnjfz:WebStack-Guns,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021342.html
2025,JVNDB-2025-021343,"ObjectPlanet, Inc. の Opinio におけるクロスサイトスクリプティングの脆弱性","ObjectPlanet, Inc. の Opinio には、クロスサイトスクリプティングの脆弱性が存在します。",2025-12-09 05:32:23+00:00,5.4,Medium,CVE-2025-13873,"ObjectPlanet, Inc.:Opinio",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021343.html
2025,JVNDB-2025-021344,メディアテックの NR15 における NULL ポインタデリファレンスに関する脆弱性,メディアテックの NR15 には、NULL ポインタデリファレンスに関する脆弱性が存在します。,2025-12-09 05:33:08+00:00,5.3,Medium,CVE-2025-20750,メディアテック:NR15,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021344.html
2025,JVNDB-2025-021345,Dassault Systemes の 3DSwymer におけるクロスサイトスクリプティングの脆弱性,Dassault Systemes の 3DSwymer には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 05:34:22+00:00,6.1,Medium,CVE-2025-10558,Dassault Systemes:3DSwymer,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021345.html
2025,JVNDB-2025-021346,サムスンの Samsung Internet における脆弱性,サムスンの Samsung Internet には、不特定の脆弱性が存在します。,2025-12-09 05:34:29+00:00,7.1,High,CVE-2025-20995,サムスン:Samsung Internet,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021346.html
2025,JVNDB-2025-021347,アドバンテック株式会社の WebAccess/VPN における OS コマンドインジェクションの脆弱性,アドバンテック株式会社の WebAccess/VPN には、OS コマンドインジェクションの脆弱性が存在します。,2025-12-09 05:35:19+00:00,7.2,High,CVE-2025-34239,アドバンテック株式会社:WebAccess/VPN,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021347.html
2025,JVNDB-2025-021348,Castos Inc. の WordPress 用 Seriously Simple Podcasting におけるクロスサイトスクリプティングの脆弱性,Castos Inc. の WordPress 用 Seriously Simple Podcasting には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 05:36:37+00:00,6.1,Medium,CVE-2025-49923,Castos Inc.:Seriously Simple Podcasting,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021348.html
2025,JVNDB-2025-021349,サムスンの MotionPhoto における脆弱性,サムスンの MotionPhoto には、不特定の脆弱性が存在します。,2025-12-09 05:37:31+00:00,7.8,High,CVE-2025-58481,サムスン:MotionPhoto,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021349.html
2025,JVNDB-2025-021350,Apache Software Foundation の Apache Druid における暗号の脆弱な PRNG の使用に関する脆弱性,Apache Software Foundation の Apache Druid には、暗号の脆弱な PRNG の使用に関する脆弱性が存在します。,2025-12-09 05:38:17+00:00,9.8,Critical,CVE-2025-59390,Apache Software Foundation:Apache Druid,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021350.html
2025,JVNDB-2025-021351,Simple OAuth (OAuth2) & OpenID Connect project の Drupal 用 Simple OAuth (OAuth2) & OpenID Connect における代替パスまたはチャネルを使用した認証回避に関する脆弱性,Simple OAuth (OAuth2) & OpenID Connect project の Drupal 用 Simple OAuth (OAuth2) & OpenID Connect には、代替パスまたはチャネルを使用した認証回避に関する脆弱性が存在します。,2025-12-09 05:38:22+00:00,7.5,High,CVE-2025-12466,Simple OAuth (OAuth2) & OpenID Connect project:Simple OAuth (OAuth2) & OpenID Connect,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021351.html
2025,JVNDB-2025-021352,Apache Software Foundation の Apache Kvrocks における重要な情報の平文保存に関する脆弱性,Apache Software Foundation の Apache Kvrocks には、重要な情報の平文保存に関する脆弱性が存在します。,2025-12-09 05:38:59+00:00,5.3,Medium,CVE-2025-59792,Apache Software Foundation:Apache Kvrocks,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021352.html
2025,JVNDB-2025-021353,Socomec の DIRIS Digiware Webview M-70 ファームウェアにおける重要な機能に対する認証の欠如に関する脆弱性,Socomec の DIRIS Digiware Webview M-70 ファームウェアには、重要な機能に対する認証の欠如に関する脆弱性が存在します。,2025-12-09 05:40:21+00:00,7.5,High,CVE-2025-55222,Socomec:DIRIS Digiware Webview M-70 ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021353.html
2025,JVNDB-2025-021354,Socomec の DIRIS Digiware Webview M-70 ファームウェアにおける重要な機能に対する認証の欠如に関する脆弱性,Socomec の DIRIS Digiware Webview M-70 ファームウェアには、重要な機能に対する認証の欠如に関する脆弱性が存在します。,2025-12-09 05:40:24+00:00,7.5,High,CVE-2025-54851,Socomec:DIRIS Digiware Webview M-70 ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021354.html
2025,JVNDB-2025-021355,Ashraf Kabir の Travel Agency with full ecommerce におけるインジェクションに関する脆弱性,Ashraf Kabir の Travel Agency with full ecommerce には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-09 05:42:38+00:00,7.2,High,CVE-2025-13545,Ashraf Kabir:Travel Agency with full ecommerce,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021355.html
2025,JVNDB-2025-021356,youlai.tech の youlai-boot におけるアクセス制御に関する脆弱性,youlai.tech の youlai-boot には、アクセス制御に関する脆弱性、認証の欠如に関する脆弱性が存在します。,2025-12-09 05:51:00+00:00,7.5,High,CVE-2025-55471,youlai.tech:youlai-boot,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021356.html
2025,JVNDB-2025-021357,zentao の ZenTao におけるサーバサイドのリクエストフォージェリの脆弱性,zentao の ZenTao には、サーバサイドのリクエストフォージェリの脆弱性が存在します。,2025-12-09 05:54:03+00:00,5.3,Medium,CVE-2025-13789,zentao:ZenTao,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021357.html
2025,JVNDB-2025-021358,hfiref0x の LightFTP における古典的バッファオーバーフローの脆弱性,hfiref0x の LightFTP には、古典的バッファオーバーフローの脆弱性が存在します。,2025-12-09 05:59:45+00:00,6.5,Medium,CVE-2025-65403,hfiref0x:LightFTP,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021358.html
2025,JVNDB-2025-021359,"HackerBay, Inc. の OneUptime における認可に関する脆弱性","HackerBay, Inc. の OneUptime には、認可に関する脆弱性が存在します。",2025-12-09 06:04:57+00:00,8.1,High,CVE-2025-65966,"HackerBay, Inc.:OneUptime",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021359.html
2025,JVNDB-2025-021360,orionsec の Orion Ops におけるサーバサイドのリクエストフォージェリの脆弱性,orionsec の Orion Ops には、サーバサイドのリクエストフォージェリの脆弱性が存在します。,2025-12-09 06:06:39+00:00,6.5,Medium,CVE-2025-13809,orionsec:Orion Ops,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021360.html
2025,JVNDB-2025-021361,Lookyloo におけるクロスサイトスクリプティングの脆弱性,Lookyloo には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 06:09:10+00:00,6.1,Medium,CVE-2025-66460,Lookyloo:Lookyloo,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021361.html
2025,JVNDB-2025-021362,Mjobtime におけるサーバ側のセキュリティのクライアント側での実施に関する脆弱性,Mjobtime には、サーバ側のセキュリティのクライアント側での実施に関する脆弱性が存在します。,2025-12-09 06:12:15+00:00,9.8,Critical,CVE-2025-51682,Mjobtime:Mjobtime,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021362.html
2025,JVNDB-2025-021363,"Shanghai Qianhui Technology Co., Ltd. の Cherry Studio におけるコードインジェクションの脆弱性","Shanghai Qianhui Technology Co., Ltd. の Cherry Studio には、コードインジェクションの脆弱性が存在します。",2025-12-09 06:13:23+00:00,9.6,Critical,CVE-2025-61929,"Shanghai Qianhui Technology Co., Ltd.:Cherry Studio",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021363.html
2025,JVNDB-2025-021364,"Amazon.com, Inc. の OpenSearch Data Prepper における証明書検証に関する脆弱性","Amazon.com, Inc. の OpenSearch Data Prepper には、証明書検証に関する脆弱性が存在します。",2025-12-09 06:14:13+00:00,7.4,High,CVE-2025-62371,"Amazon.com, Inc.:OpenSearch Data Prepper",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021364.html
2025,JVNDB-2025-021365,FileRise における不十分なパーミッションまたは特権の不適切な処理に関する脆弱性,FileRise には、不十分なパーミッションまたは特権の不適切な処理に関する脆弱性、アクセス制御に関する脆弱性が存在します。,2025-12-09 06:15:06+00:00,8.1,High,CVE-2025-62510,FileRise:FileRise,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021365.html
2025,JVNDB-2025-021366,shridhar shukla の Blood Bank Management System における SQL インジェクションの脆弱性,shridhar shukla の Blood Bank Management System には、SQL インジェクションの脆弱性が存在します。,2025-12-09 06:15:57+00:00,8.8,High,CVE-2025-63532,shridhar shukla:Blood Bank Management System,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021366.html
2025,JVNDB-2025-021367,octoprint.org の OctoPrint におけるクロスサイトスクリプティングの脆弱性,octoprint.org の OctoPrint には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 06:16:48+00:00,4.4,Medium,CVE-2025-64187,octoprint.org:OctoPrint,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021367.html
2025,JVNDB-2025-021368,Weblate における保存または転送前の重要な情報の削除に関する脆弱性,Weblate には、保存または転送前の重要な情報の削除に関する脆弱性が存在します。,2025-12-09 06:17:48+00:00,3.5,Low,CVE-2025-64326,Weblate:Weblate,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021368.html
2025,JVNDB-2025-021369,cilium における脆弱性,cilium には、不特定の脆弱性が存在します。,2025-12-09 06:18:32+00:00,5.5,Medium,CVE-2025-64715,cilium:cilium,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021369.html
2025,JVNDB-2025-021370,Anthropic PBC の Node.js 用 Claude Code における OS コマンドインジェクションの脆弱性,Anthropic PBC の Node.js 用 Claude Code には、OS コマンドインジェクションの脆弱性が存在します。,2025-12-09 06:21:38+00:00,9.8,Critical,CVE-2025-64755,Anthropic PBC:Claude Code,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021370.html
2025,JVNDB-2025-021371,Castos Inc. の WordPress 用 Seriously Simple Podcasting における認証の欠如に関する脆弱性,Castos Inc. の WordPress 用 Seriously Simple Podcasting には、認証の欠如に関する脆弱性が存在します。,2025-12-09 06:22:45+00:00,5.3,Medium,CVE-2025-66060,Castos Inc.:Seriously Simple Podcasting,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021371.html
2025,JVNDB-2025-021372,Frappe における SQL インジェクションの脆弱性,Frappe には、SQL インジェクションの脆弱性が存在します。,2025-12-09 06:23:44+00:00,9.8,Critical,CVE-2025-66205,Frappe:Frappe,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021372.html
2025,JVNDB-2025-021373,Grav CMS の grav におけるコードインジェクションの脆弱性,Grav CMS の grav には、コードインジェクションの脆弱性、テンプレートエンジンで使用される特殊な要素の不適切な無効化に関する脆弱性が存在します。,2025-12-09 06:24:40+00:00,8.8,High,CVE-2025-66294,Grav CMS:grav,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021373.html
2025,JVNDB-2025-021374,Tryton の tryton における不正な認証に関する脆弱性,Tryton の tryton には、不正な認証に関する脆弱性が存在します。,2025-12-09 06:25:38+00:00,7.1,High,CVE-2025-66423,Tryton:tryton,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021374.html
2025,JVNDB-2025-021375,siderolabs の Kubernetes 用 Omni における NULL ポインタデリファレンスに関する脆弱性,siderolabs の Kubernetes 用 Omni には、NULL ポインタデリファレンスに関する脆弱性、例外的な状況に対する不適切なチェックまたは処理に関する脆弱性が存在します。,2025-12-09 07:10:38+00:00,7.5,High,CVE-2025-59836,siderolabs:Omni,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021375.html
2025,JVNDB-2025-021376,PHPGurukul の Billing System using PHP and MySQL における SQL インジェクションの脆弱性,PHPGurukul の Billing System using PHP and MySQL には、SQL インジェクションの脆弱性が存在します。,2025-12-09 07:14:37+00:00,6.5,Medium,CVE-2025-65379,PHPGurukul:Billing System using PHP and MySQL,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021376.html
2025,JVNDB-2025-021377,PHPGurukul の Billing System using PHP and MySQL における SQL インジェクションの脆弱性,PHPGurukul の Billing System using PHP and MySQL には、SQL インジェクションの脆弱性が存在します。,2025-12-09 07:15:55+00:00,6.5,Medium,CVE-2025-65380,PHPGurukul:Billing System using PHP and MySQL,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021377.html
2025,JVNDB-2025-021378,API Key manager project の Drupal 用 API Key manager における脆弱性,API Key manager project の Drupal 用 API Key manager には、不特定の脆弱性が存在します。,2025-12-09 07:19:27+00:00,5.3,Medium,CVE-2025-9553,API Key manager project:API Key manager,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021378.html
2025,JVNDB-2025-021379,デルの Dell UCC Edge におけるサーバサイドのリクエストフォージェリの脆弱性,デルの Dell UCC Edge には、サーバサイドのリクエストフォージェリの脆弱性が存在します。,2025-12-09 07:35:13+00:00,7.8,High,CVE-2025-22399,デル:Dell UCC Edge,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021379.html
